BlueDriver Data Log
Sep 19, 2018 6:14:09 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
0.0,,,,,,,,,,,,,,,,,,,,,,,,
2.8,42,0.0,7.8,1.2,65.9,101,3,38.2,27,-6.6,7.2,0.999,22.1,5.6,10.9,46.7,6.9,1131,7.48,,,,,
5.6,42,0.0,9.0,2.0,65.9,101,7,43.4,27,-0.9,9.3,0.999,17.3,6.2,2.8,46.4,5.5,1208,7.61,1.6,13.367,28,0.0,8.5
8.4,43,0.0,7.7,0.0,65.9,101,11,38.2,27,-0.8,8.5,0.998,18.1,2.4,2.2,39.5,2.4,1330,7.09,0.9,13.165,28,0.0,7.5
11.2,43,0.0,6.3,3.2,65.9,101,11,29.7,27,-0.8,6.9,0.998,15.7,0.0,2.0,32.8,0.0,1355,6.10,0.4,12.960,28,0.0,6.7
14.0,44,0.0,6.3,1.6,65.9,101,10,27.4,27,-0.8,6.5,0.998,16.0,0.0,-0.2,30.5,0.0,1178,5.05,0.5,12.988,28,0.0,6.2
16.8,44,0.0,7.3,0.0,66.0,101,8,31.5,27,-0.8,7.9,0.998,32.9,0.0,-1.3,32.9,0.3,1232,5.53,0.4,13.014,28,0.0,6.6
19.6,45,0.0,8.6,0.2,66.3,101,9,36.1,27,-1.1,9.3,0.997,22.1,2.5,-2.6,33.0,0.2,1335,6.24,0.4,13.004,28,0.0,7.0
22.4,46,0.0,6.3,1.7,66.3,101,10,29.1,27,-0.8,7.4,0.997,15.9,1.9,-1.4,32.2,0.3,1332,6.23,0.3,12.960,28,0.0,6.7
25.2,47,0.0,6.3,0.8,66.1,101,9,25.9,27,-0.8,6.0,0.997,16.6,1.1,0.1,31.4,0.7,1182,5.07,0.0,12.964,28,0.0,6.4
28.0,47,0.0,7.5,0.0,65.9,101,8,28.5,27,-0.8,6.6,0.996,38.5,5.1,-2.9,35.5,5.5,1345,7.37,1.2,12.960,28,3.0,7.7
30.8,47,0.0,9.1,0.0,65.9,100,9,37.6,27,-0.9,9.3,0.996,24.5,6.0,-2.5,40.1,6.0,1350,7.02,1.0,12.960,28,3.0,8.1
33.6,48,0.0,7.1,0.0,65.9,101,12,30.1,27,-0.8,7.4,0.996,15.1,3.4,-1.0,37.8,4.0,1314,6.01,0.4,12.960,28,0.0,6.9
36.4,49,0.0,8.4,0.0,66.3,101,10,32.1,27,-0.8,7.4,0.996,12.1,1.5,0.3,32.2,0.5,1242,4.13,0.4,12.968,28,0.0,5.2
39.2,49,0.0,8.9,4.4,66.7,101,7,38.4,27,-0.8,11.0,0.996,20.0,9.4,-2.9,43.2,9.3,1697,8.83,2.7,13.010,28,6.3,7.9
42.0,50,0.0,7.7,14.9,66.7,100,12,29.8,27,-1.0,7.1,0.996,18.0,3.3,-0.7,36.9,4.2,1524,8.35,2.5,12.979,28,7.4,9.0
44.8,50,0.0,6.3,0.0,66.7,101,12,28.3,27,-0.8,6.6,0.996,14.1,0.0,0.5,32.1,0.0,1303,5.59,0.4,12.902,28,0.0,6.3
47.6,51,0.0,6.1,0.0,66.9,101,10,27.2,27,-0.8,6.2,0.996,10.1,0.0,0.0,31.4,0.0,1206,5.21,0.4,13.046,28,0.0,5.6
50.4,51,0.0,5.9,0.0,67.2,101,7,27.1,27,-0.8,5.9,0.996,8.6,0.1,0.2,32.1,0.1,1101,5.05,0.4,13.040,28,0.0,5.9
53.2,52,0.0,5.9,0.0,67.5,101,1,34.5,27,-9.4,5.9,0.998,4.8,0.0,0.8,38.0,0.0,990,4.91,0.4,12.991,28,0.0,6.2
56.0,52,0.0,5.6,0.0,67.7,101,1,33.6,27,-9.4,7.7,0.998,7.4,4.1,1.4,48.6,3.2,998,6.34,1.2,12.882,28,0.0,5.5
58.8,53,0.0,11.2,0.0,67.7,101,4,41.8,27,-7.4,11.6,0.996,15.8,13.7,0.6,62.8,15.7,1734,15.95,10.1,12.968,28,8.6,13.9
61.6,53,0.0,19.0,1.8,67.5,100,14,58.6,27,-0.8,18.4,0.996,10.6,17.9,-2.2,77.0,17.8,1802,18.53,13.7,12.960,28,43.9,20.1
64.4,54,0.0,23.7,8.8,67.5,100,22,22.1,27,-2.4,5.5,0.996,11.5,6.4,-4.3,42.7,8.4,1476,12.66,9.3,12.960,28,49.4,17.5
67.2,54,0.0,4.7,2.4,67.5,101,21,18.8,27,-2.3,5.5,0.996,12.0,0.0,-5.2,22.0,0.0,1167,5.09,0.7,12.960,28,0.0,4.7
70.0,55,0.0,5.4,3.3,67.7,101,20,21.2,27,-2.3,5.6,0.996,11.8,0.0,-4.1,28.5,0.0,1248,5.02,0.4,12.963,28,0.0,5.5
72.8,55,0.0,5.8,3.5,67.9,101,17,25.9,27,-2.3,5.9,0.996,11.0,0.0,-0.7,30.7,0.1,1199,5.00,0.4,12.960,28,0.0,5.5
75.6,56,0.0,5.5,0.0,68.2,101,10,25.9,27,-2.3,5.9,0.996,8.4,0.0,0.8,31.8,0.0,1090,4.93,0.4,12.960,28,0.0,5.5
78.4,56,0.0,5.5,0.0,68.2,101,4,31.1,27,-6.7,5.7,0.998,5.0,0.0,2.9,36.3,0.0,963,4.81,0.4,12.960,28,0.0,5.5
81.2,57,0.0,4.8,0.0,68.2,101,1,29.6,27,-9.4,5.1,0.999,3.1,0.0,4.9,41.3,0.0,859,4.64,0.4,12.962,28,0.0,5.5
84.0,57,0.0,4.2,0.0,68.1,101,0,24.0,27,-9.4,4.3,0.999,5.0,0.0,6.2,30.7,0.0,765,2.93,0.4,12.907,28,0.0,4.6
86.8,57,0.0,4.0,0.0,67.8,101,0,22.7,27,-9.4,3.9,0.999,8.2,0.0,6.7,29.9,0.0,749,2.84,0.4,12.912,28,0.0,3.9
89.6,58,0.0,5.1,0.0,67.5,101,0,28.6,27,-9.4,4.6,0.999,6.0,0.0,5.8,32.8,0.0,758,3.09,0.4,12.894,28,0.0,4.0
92.4,58,0.0,5.3,0.0,67.3,101,0,31.7,27,-9.4,5.1,0.999,4.5,0.0,4.4,38.8,0.0,812,4.03,0.4,12.485,28,0.0,5.5
95.2,58,0.0,5.4,0.0,67.0,101,0,31.8,27,-9.4,5.1,0.999,8.6,0.0,7.8,39.3,0.1,816,4.05,0.4,12.760,28,0.0,5.3
98.0,59,0.4,5.1,0.0,66.7,101,0,29.8,27,-9.4,8.1,0.997,13.7,8.5,5.6,51.5,7.9,1178,8.59,4.1,12.937,28,1.5,7.8
100.8,59,15.8,14.0,31.4,66.4,100,7,54.0,27,-5.0,16.3,0.996,14.1,17.2,3.0,68.3,18.1,1748,17.23,12.5,12.880,28,6.7,18.4
103.6,59,46.9,24.3,26.9,66.1,100,16,71.7,27,-0.8,24.7,0.996,9.8,22.7,0.8,82.7,23.9,2110,25.21,24.2,12.944,28,64.9,25.8
106.4,59,94.3,30.7,0.4,65.9,100,24,70.6,27,-0.8,27.7,0.996,17.5,22.5,0.1,76.9,23.1,2568,28.81,23.0,12.960,28,85.2,27.4
109.2,60,147.4,26.6,2.5,65.5,100,32,67.8,27,-0.8,27.6,0.996,20.1,22.4,0.0,76.8,22.3,2825,30.65,21.6,12.960,28,78.2,24.2
112.0,61,179.3,26.0,4.6,65.5,100,34,67.5,27,-0.8,26.3,0.997,22.9,21.1,-0.3,75.7,21.3,2808,29.68,20.4,12.961,27,68.3,23.0
114.8,62,217.4,25.3,3.8,65.4,100,36,66.5,27,-0.8,23.2,0.998,24.0,17.3,-1.6,72.8,17.6,2355,23.72,17.4,12.960,27,82.1,22.2
117.6,63,250.2,22.2,0.0,65.1,99,37,65.9,27,-0.8,16.1,0.997,32.4,4.2,-2.1,35.9,5.8,1898,12.40,8.5,12.924,27,54.6,15.7
120.4,65,260.0,5.9,0.0,65.1,100,31,24.4,27,-1.9,9.1,0.347,10.0,0.0,-1.1,24.1,0.0,1462,4.54,0.4,12.899,27,0.0,5.5
123.2,66,250.0,5.9,0.0,65.3,100,24,23.9,27,-1.6,5.7,0.363,-0.8,0.0,2.0,27.2,0.0,1237,4.75,0.4,12.964,27,0.0,5.5
126.0,67,252.0,5.2,0.0,65.6,100,16,22.0,27,-1.1,5.3,0.901,11.0,0.0,7.8,22.8,0.0,1237,3.82,0.4,13.044,27,0.0,4.8
128.8,67,252.0,4.2,0.0,66.0,100,8,18.0,27,-2.3,4.3,1.011,13.1,0.0,2.7,24.7,0.0,1011,3.39,0.4,13.000,27,0.0,4.1
131.6,67,252.0,3.9,0.0,66.7,100,1,25.1,27,-8.4,4.3,1.008,6.5,0.0,-0.1,32.9,0.0,837,3.64,0.4,12.960,27,0.0,4.2
134.4,67,242.5,4.8,0.0,66.7,100,0,30.2,27,-9.8,4.9,1.002,1.9,0.0,0.7,41.1,0.0,792,4.42,0.4,12.960,27,0.0,5.1
137.2,67,242.0,5.1,0.0,66.7,100,0,32.7,27,-9.4,5.4,0.995,1.5,0.0,4.2,43.8,0.0,850,4.49,0.4,12.964,27,0.0,5.1
140.0,67,240.0,5.1,0.0,66.7,100,0,30.6,27,-9.4,5.1,0.993,6.1,0.0,8.6,39.3,0.0,842,4.30,0.4,12.921,27,0.0,5.1
142.8,67,239.7,5.1,0.0,67.1,100,0,30.0,27,-9.4,5.1,0.997,6.8,0.0,7.8,39.0,0.0,833,4.14,0.4,12.880,27,0.0,5.1
145.6,68,234.4,5.1,0.0,67.1,100,0,29.8,27,-9.4,4.6,1.000,7.2,0.0,7.4,36.4,0.0,822,3.97,0.4,12.880,27,0.0,5.1
148.4,68,232.0,8.1,0.0,67.0,100,2,34.5,27,-7.8,5.3,1.000,7.1,0.2,8.6,27.8,0.0,801,2.77,5.1,12.940,28,0.5,8.8
151.2,68,235.0,12.7,6.4,66.7,100,8,47.8,27,-0.8,12.9,0.999,22.5,14.4,2.0,51.9,9.4,1289,9.46,7.8,12.960,28,6.7,12.0
154.0,68,247.9,14.1,67.3,66.7,100,19,57.7,27,-0.8,14.2,0.999,18.0,14.9,-1.2,68.6,14.7,1551,14.43,10.5,12.960,28,20.6,13.9
156.8,69,262.3,8.7,23.6,66.7,100,22,51.4,27,-0.8,12.8,1.002,15.5,13.8,-1.6,72.0,14.0,1465,14.51,11.1,12.960,28,47.7,15.7
159.6,69,273.4,6.0,0.0,66.7,100,26,37.0,27,-0.8,9.2,0.892,17.4,9.1,-1.6,55.3,9.0,1300,7.18,1.2,12.963,28,15.9,9.2
162.4,69,278.3,5.4,0.0,66.7,100,27,24.2,27,-0.8,5.5,0.003,-8.4,0.0,0.1,36.5,2.6,1217,5.79,1.0,12.960,28,0.0,5.2
165.2,70,272.0,5.1,0.0,67.1,100,21,19.7,27,-0.8,6.3,0.658,18.5,4.9,0.9,37.2,3.9,1153,6.07,2.3,12.960,28,0.2,5.8
168.0,70,275.2,10.8,10.5,67.1,100,23,44.0,27,-1.5,10.8,1.000,28.7,10.8,0.6,53.1,10.0,1211,9.18,6.2,12.960,28,0.8,10.2
170.8,70,286.9,15.6,7.7,67.1,100,26,66.0,27,-2.3,16.4,1.000,13.9,15.4,-1.4,76.9,15.7,1536,16.27,13.7,12.963,28,0.2,15.4
173.6,70,304.8,18.8,0.0,67.0,100,32,69.7,27,-2.3,19.2,0.993,13.0,16.5,1.7,78.2,16.6,1614,17.04,14.4,12.960,27,0.0,18.7
176.4,70,328.9,20.0,0.0,66.7,100,36,68.1,27,-1.2,20.1,1.001,14.3,17.0,0.7,77.8,17.1,1685,17.99,15.0,12.960,27,0.0,20.1
179.2,71,354.6,20.3,0.0,66.4,100,39,69.1,27,-0.4,21.5,1.003,14.8,17.8,0.3,77.6,17.7,1758,19.12,15.7,12.963,27,0.0,20.4
182.0,72,367.0,22.2,0.0,66.3,100,42,70.1,27,0.0,22.9,1.000,14.4,18.9,0.7,78.6,18.9,1862,20.58,18.8,13.001,27,0.0,24.6
184.8,72,384.7,23.7,0.0,66.2,100,45,68.7,27,0.0,23.5,1.000,13.5,20.0,-0.7,81.8,20.3,1945,21.55,19.3,12.976,27,29.0,23.9
187.6,72,405.3,22.9,0.7,65.9,100,47,51.0,27,-0.0,16.1,1.001,12.2,17.6,-1.7,79.8,18.2,1761,19.53,17.4,12.960,27,63.0,22.1
190.4,74,418.2,19.1,22.7,65.9,100,49,60.8,27,0.0,18.3,1.003,13.4,16.5,-1.5,77.7,16.4,1596,16.59,13.8,12.960,27,82.7,19.2
193.2,75,429.2,19.8,11.2,65.7,100,50,67.6,27,0.0,21.3,1.004,15.7,17.6,-0.1,77.0,17.3,1812,18.20,14.5,12.961,27,92.6,19.5
196.0,75,442.3,22.2,0.0,65.5,99,52,69.3,27,0.0,23.5,1.005,14.0,20.0,-1.6,80.3,20.4,1946,21.03,18.9,12.960,27,91.7,22.7
198.8,75,457.2,25.5,0.2,65.5,100,55,70.5,27,-0.0,23.4,1.013,14.7,20.0,-0.6,80.6,20.4,2022,22.71,21.0,12.960,27,91.0,25.2
201.6,77,478.3,25.4,2.5,65.9,100,57,71.1,27,0.0,24.3,1.007,15.0,20.1,0.3,81.0,20.4,2071,23.66,21.2,12.960,27,91.0,25.5
204.4,77,486.8,25.5,1.3,65.7,100,59,71.7,27,0.0,25.7,0.999,14.9,20.6,0.9,81.6,20.4,2100,23.72,21.2,12.961,27,89.1,25.2
207.2,77,497.3,26.3,0.0,65.5,100,61,72.3,27,0.0,27.1,0.994,14.5,22.4,2.3,82.3,22.3,2240,25.76,22.7,12.960,27,89.4,26.5
210.0,78,509.4,28.3,0.0,65.5,100,63,72.8,26,-0.0,28.1,1.000,14.5,22.4,0.8,83.3,22.4,2326,27.11,23.7,12.899,27,89.1,28.1
212.8,78,523.0,29.7,0.0,65.5,100,64,74.0,26,0.0,29.4,0.999,14.3,23.1,0.3,84.5,22.9,2408,28.19,24.3,12.827,26,88.5,29.2
215.6,79,534.1,30.7,1.0,65.5,100,66,74.1,26,0.0,30.6,1.000,14.4,23.9,0.6,85.1,23.9,2517,29.66,25.9,12.961,26,87.5,31.3
218.4,80,544.8,31.3,1.2,65.4,100,68,73.5,26,0.0,31.4,1.003,15.5,23.9,0.0,83.1,23.9,2558,29.56,25.6,12.960,26,87.8,31.2
221.2,81,554.4,31.0,1.0,65.1,100,70,72.9,26,-0.0,30.9,0.998,15.5,23.9,0.6,82.8,23.9,2577,29.89,25.7,12.922,26,87.8,31.2
224.0,81,563.7,31.0,7.0,64.7,100,71,72.1,26,0.0,31.0,0.999,15.8,23.9,0.8,82.9,23.9,2597,30.20,25.9,12.880,26,87.8,31.4
226.8,82,570.4,31.0,1.9,64.7,100,72,72.6,26,0.0,31.0,0.999,16.0,23.9,0.6,82.9,23.9,2610,30.30,25.9,12.886,26,87.8,31.4
229.6,83,576.0,31.2,1.5,64.7,100,72,72.7,26,0.0,31.1,0.999,16.1,23.9,0.0,82.4,23.9,2598,29.79,25.8,12.962,26,87.8,31.4
232.4,83,582.2,31.3,3.2,64.7,100,72,72.2,26,-0.0,31.4,1.004,16.5,23.8,0.1,81.8,23.9,2624,29.97,26.1,12.960,26,87.1,31.4
235.2,84,591.5,30.6,0.0,65.1,100,73,66.4,26,0.0,23.2,1.003,18.1,21.6,-0.4,78.9,22.0,2487,27.91,24.3,12.978,26,85.6,30.7
238.0,85,592.0,25.8,0.5,64.9,100,73,65.1,26,0.0,20.7,1.002,19.4,19.4,-0.5,75.7,19.4,2238,23.91,18.8,13.040,26,83.0,23.1
240.8,85,593.8,23.7,0.5,64.7,100,73,63.0,26,0.0,22.8,1.003,19.2,19.9,0.8,77.6,20.4,2247,24.57,19.9,12.963,26,87.6,23.8
243.6,86,596.6,23.5,1.5,64.7,100,73,54.9,26,-0.0,19.2,1.013,22.0,16.4,-0.8,71.8,18.4,2236,22.91,17.8,12.960,26,89.0,23.1
246.4,86,598.8,20.8,14.8,64.7,99,73,60.0,26,0.0,20.1,1.006,21.3,15.8,-1.0,55.2,14.0,2208,17.83,12.9,12.960,26,81.0,20.1
249.2,87,597.5,13.2,28.5,64.7,99,72,46.8,26,0.0,17.4,1.001,24.0,13.9,-0.4,28.7,7.0,2162,6.66,2.4,12.961,26,17.6,7.5
252.0,87,592.7,6.7,27.0,64.7,100,70,21.0,26,-0.2,9.4,1.004,37.0,9.4,-3.1,30.2,3.9,2109,5.02,1.0,13.014,26,6.7,5.9
254.8,87,584.7,4.6,0.0,64.7,100,68,11.0,26,-1.6,5.1,0.884,19.9,2.8,1.1,18.6,1.5,2047,4.00,0.4,12.970,26,0.0,4.6
257.6,87,571.4,4.3,0.0,65.1,100,62,9.9,26,-1.6,4.3,0.349,-0.3,0.0,1.7,11.7,0.0,1937,3.46,0.4,12.894,26,0.0,4.3
260.4,87,561.4,5.6,2.1,65.1,100,60,33.0,26,-1.0,9.8,0.339,-5.5,4.7,-0.6,21.4,2.0,1821,3.83,0.4,12.961,26,0.0,3.9
263.2,87,559.2,13.9,11.0,65.1,100,59,64.1,26,0.0,20.6,1.012,14.5,19.6,-3.1,82.6,20.4,1972,22.98,15.6,12.960,26,37.0,15.9
266.0,86,565.7,27.1,23.0,65.1,100,60,72.9,26,-0.0,26.6,0.996,14.1,20.7,-0.1,82.3,20.9,2100,24.24,21.9,12.960,26,71.4,25.4
268.8,86,575.2,30.2,0.0,64.7,100,61,74.1,26,0.0,29.3,1.000,12.8,22.8,0.9,83.9,22.7,2282,26.62,22.5,12.960,26,88.3,26.5
271.6,86,583.9,30.2,6.7,64.7,100,62,71.4,26,0.0,28.5,1.002,11.9,23.6,0.0,85.7,24.4,2396,29.48,27.5,12.960,26,85.8,32.4
274.4,86,589.7,28.5,8.1,64.7,100,63,69.2,26,0.0,25.1,1.001,13.0,20.0,0.0,81.2,20.4,2060,23.02,23.0,12.960,26,88.4,28.3
277.2,86,593.7,26.8,2.2,64.7,100,63,72.2,26,-0.0,27.5,0.997,12.5,22.3,1.6,83.0,22.7,2211,25.31,23.3,12.960,26,89.2,27.6
280.0,86,599.6,31.4,0.0,64.7,100,66,73.8,26,0.0,30.4,0.997,12.5,23.8,1.7,84.4,24.3,2376,27.93,26.0,12.964,26,88.1,31.5
282.8,86,605.0,32.0,0.0,64.5,100,66,74.5,26,0.0,32.4,0.997,12.7,24.8,0.8,85.0,25.1,2525,30.16,27.5,12.982,26,87.2,32.4
285.6,86,609.3,33.3,0.7,64.3,100,67,74.5,26,0.0,32.9,0.996,13.5,25.1,0.8,84.2,25.4,2557,30.31,28.0,12.968,26,86.9,33.8
288.4,86,612.5,35.3,2.5,64.3,100,68,74.4,26,-0.0,34.4,1.000,14.2,25.6,1.3,84.5,25.7,2587,30.74,28.8,12.990,26,86.4,35.3
291.2,86,618.8,35.2,9.5,64.3,100,70,74.0,26,0.0,35.0,0.998,15.0,25.9,1.6,83.8,25.9,2623,31.27,29.9,13.031,26,85.9,35.3
294.0,86,622.6,36.3,7.1,64.3,100,71,73.7,26,0.0,35.9,0.996,15.3,26.0,1.4,82.6,26.0,2655,31.64,30.2,12.961,26,62.6,36.0
296.8,86,625.7,36.1,3.4,64.3,100,72,73.0,26,0.0,35.8,0.995,14.5,26.3,0.8,83.8,26.3,2696,32.30,30.5,12.960,26,24.1,35.4
299.6,86,628.7,35.1,0.0,64.3,100,73,70.6,26,-0.0,29.0,0.999,13.7,24.5,-0.3,84.2,25.0,2627,31.15,29.2,12.960,26,0.0,34.6
302.4,86,631.5,36.1,0.0,64.3,100,74,73.6,26,0.0,33.7,1.005,14.6,24.9,-0.4,84.3,24.6,2631,30.61,27.7,12.960,26,0.0,31.9
305.2,86,634.7,24.8,1.5,64.3,100,75,67.7,26,0.0,28.9,1.005,18.7,19.7,0.3,73.1,21.6,2682,30.23,27.5,12.961,26,0.0,16.5
308.0,86,632.5,13.0,1.9,64.4,100,75,56.0,26,0.0,18.6,0.997,26.8,0.1,1.6,19.2,0.0,2223,4.46,7.2,12.960,26,0.0,9.3
310.8,86,628.0,11.1,0.7,64.7,100,72,40.2,26,-0.0,20.0,0.979,19.5,18.8,-1.8,59.0,12.5,2217,16.62,13.2,12.960,26,36.5,16.3
313.6,86,627.8,36.9,0.0,64.7,100,73,76.0,26,0.0,32.7,0.991,16.6,23.4,-1.3,80.7,22.9,2411,28.49,28.3,12.960,26,87.5,35.3
316.4,86,630.9,39.8,3.2,64.7,100,74,75.7,26,0.0,39.9,0.999,14.3,27.9,0.6,85.0,28.2,2749,33.95,35.7,12.960,26,85.4,41.6
319.2,86,634.0,35.6,16.4,64.6,100,75,74.7,26,0.0,38.9,0.998,15.0,28.1,0.0,84.7,28.2,2823,34.69,34.0,13.005,26,53.9,38.9
322.0,86,636.0,28.1,29.3,64.3,100,76,72.9,26,-0.0,29.0,1.001,15.5,22.4,0.0,82.9,23.1,2514,28.55,25.2,13.030,26,58.3,32.9
324.8,86,635.2,27.8,0.0,64.3,99,77,72.7,26,0.0,30.2,0.997,15.5,23.1,0.0,82.3,21.8,2432,26.29,19.6,13.023,26,89.1,25.6
327.6,86,638.6,30.7,0.0,64.3,100,77,71.2,26,0.0,28.6,0.996,16.7,22.5,-0.1,80.4,23.6,2640,30.61,27.1,12.961,26,86.5,32.4
330.4,86,640.0,24.4,0.0,64.4,100,77,64.0,26,0.3,21.8,0.999,21.8,15.3,-0.8,59.6,13.3,2360,16.26,16.5,13.033,26,62.0,25.1
333.2,86,638.2,12.7,0.0,64.6,100,78,45.4,25,1.6,6.3,1.000,30.0,9.0,-2.5,36.4,13.6,2370,17.08,12.7,13.050,26,30.3,15.1
336.0,86,631.1,10.2,0.0,64.3,100,78,14.2,25,0.5,10.8,1.007,30.0,9.0,-2.7,27.3,11.8,2375,15.17,10.5,13.040,26,4.6,6.4
338.8,86,629.4,9.5,0.0,64.5,100,79,20.1,25,0.0,12.8,1.011,31.1,9.4,-2.3,29.2,9.2,2377,9.47,4.3,13.041,26,3.9,7.8
341.6,86,624.9,9.5,0.0,64.7,100,80,27.8,25,0.0,10.8,1.005,35.0,11.0,-2.3,35.3,10.6,2397,10.67,5.1,12.990,26,11.7,9.3
344.4,86,619.5,10.6,0.0,64.7,100,79,29.0,25,-0.0,9.4,0.999,35.7,10.4,-2.3,34.3,10.8,2400,11.67,6.3,12.960,26,23.2,11.1
347.2,86,615.2,10.2,0.0,64.3,100,80,22.1,25,-0.9,8.7,1.000,36.2,9.2,-2.6,30.3,10.0,2379,11.65,6.8,12.960,26,36.7,12.5
350.0,86,613.6,11.7,45.4,64.3,100,79,24.4,25,-1.1,9.4,0.998,35.4,8.3,-3.1,24.5,7.8,2325,8.76,3.1,12.961,26,41.1,11.4
352.8,86,610.7,14.8,68.6,64.3,99,77,39.0,25,0.0,12.9,0.993,29.0,12.9,-2.3,51.4,14.1,2369,14.80,7.2,12.914,26,66.8,13.8
355.6,86,608.7,20.1,0.0,64.3,99,77,67.5,25,-0.0,22.1,1.005,21.5,17.7,-3.3,67.9,17.7,2441,22.42,14.8,12.909,26,90.7,19.2
358.4,86,615.2,27.5,0.0,64.3,100,78,69.6,25,0.0,28.4,1.005,16.8,21.9,-3.3,81.9,22.1,2576,29.49,23.3,12.960,26,87.5,27.9
361.2,86,618.5,31.5,0.0,64.3,100,78,71.6,25,0.0,32.0,1.005,16.2,24.2,-2.1,82.4,24.4,2792,33.27,27.8,12.960,26,84.2,33.7
364.0,86,621.5,34.1,3.9,64.3,100,78,72.8,25,0.0,33.4,1.010,18.5,25.5,-0.8,82.4,25.5,2884,33.63,28.1,12.960,25,85.3,33.7
366.8,86,624.6,34.1,11.3,64.3,100,78,72.2,25,-0.0,34.1,0.999,17.7,25.2,-1.4,82.6,25.5,2850,33.63,28.6,12.960,25,85.7,34.0
369.6,86,628.0,34.5,0.0,64.3,100,77,72.7,25,0.0,34.4,1.002,16.4,25.1,-1.2,83.1,25.5,2820,33.51,29.0,12.978,25,78.3,33.3
372.4,86,630.3,20.2,0.0,64.3,100,76,61.0,25,0.0,27.0,1.001,17.9,22.1,-1.0,77.7,23.4,2727,31.37,28.6,13.040,25,42.4,25.9
375.2,86,629.9,15.6,19.3,64.3,100,75,51.9,25,0.0,18.3,0.999,22.5,15.0,-1.6,57.3,14.9,2299,18.58,11.8,12.976,25,37.7,19.6
378.0,86,628.0,18.7,36.1,64.3,100,75,54.5,25,-0.0,18.0,1.001,22.5,17.3,-2.3,68.0,17.2,2282,21.42,14.9,12.960,25,63.6,19.4
380.8,86,628.0,22.2,1.2,64.3,99,75,65.1,25,0.0,21.8,0.998,20.5,18.5,-1.4,71.4,16.4,2275,19.33,16.9,12.960,25,76.6,20.7
383.6,86,627.1,14.1,33.1,64.3,100,75,57.1,25,0.0,19.6,0.999,21.4,17.7,-1.1,68.0,15.1,2275,14.87,14.4,12.940,25,36.5,14.6
386.4,86,625.4,13.8,18.8,64.3,100,74,50.4,25,0.0,16.6,0.999,23.9,15.5,-1.9,61.4,15.5,2270,14.87,1.8,12.800,25,0.4,6.7
389.2,86,622.1,10.7,5.1,64.3,100,73,40.9,25,0.0,14.9,0.993,26.0,14.6,-3.1,58.7,14.1,2236,16.42,8.6,12.800,25,0.1,5.9
392.0,86,618.8,9.2,0.6,64.4,100,73,28.0,25,0.0,9.8,0.979,36.5,10.2,-2.3,34.1,11.5,2210,13.09,8.4,12.891,25,6.1,9.1
394.8,86,615.7,14.4,2.4,64.7,100,73,51.8,25,-0.0,11.9,0.992,37.5,6.6,-1.9,26.8,10.4,2212,11.17,7.1,12.960,25,13.3,12.5
397.6,86,610.9,5.1,0.0,64.7,100,73,26.9,25,-0.8,8.7,1.052,35.9,6.1,0.4,23.4,11.3,2210,12.10,6.6,12.960,25,16.6,9.8
400.4,86,605.7,13.5,0.0,64.7,100,72,29.8,25,-1.2,8.6,1.102,31.5,9.8,4.7,29.8,14.5,2161,17.54,12.5,12.961,26,19.1,18.5
403.2,86,600.9,23.7,0.0,64.7,100,71,69.0,25,-0.0,24.3,1.005,18.0,20.0,0.0,61.8,18.3,2223,22.37,17.6,12.960,26,12.7,24.7
406.0,86,603.3,29.0,0.0,64.7,100,72,62.8,25,0.0,24.7,1.001,17.6,20.2,0.3,78.4,20.4,2259,25.78,22.1,12.960,26,2.9,28.1
408.8,86,606.1,25.4,0.0,64.7,100,72,54.8,25,0.0,24.2,0.999,17.4,20.0,0.8,79.2,20.4,2249,25.20,20.8,12.961,25,0.0,19.2
411.6,86,608.0,21.6,0.0,64.7,100,72,46.1,25,-0.0,20.4,1.007,21.0,15.3,-1.6,66.3,16.8,2201,22.19,18.7,13.001,25,0.0,20.2
414.4,86,608.0,21.6,0.0,64.7,100,71,67.4,25,0.0,23.7,1.004,17.0,18.3,-1.6,71.4,18.0,2180,22.10,18.6,13.040,25,3.3,22.5
417.2,86,611.4,25.1,38.4,64.7,100,71,68.5,25,0.0,25.5,1.002,15.4,20.6,-1.0,80.3,20.8,2213,25.15,21.9,13.029,25,19.3,25.9
420.0,86,612.0,26.1,28.6,64.7,99,71,69.3,25,0.0,22.9,1.000,17.7,20.4,-0.3,79.5,20.8,2284,25.63,21.2,12.960,25,84.2,25.9
