BlueDriver Data Log
Sep 13, 2018 6:51:41 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
842.8,87,622.7,41.2,4.7,55.3,99,76,76.5,12,-0.8,40.7,0.997,15.0,28.1,0.0,86.6,28.1,2805,34.74,35.7,13.040,12,85.4,41.6
845.6,87,625.5,35.6,1.5,55.3,99,76,76.2,12,-0.8,39.3,0.999,15.0,27.8,0.0,83.5,23.9,2723,30.88,25.9,13.040,12,86.2,36.3
848.4,86,628.0,27.1,0.8,55.3,98,76,72.9,12,-0.8,31.0,0.999,13.9,25.3,0.5,84.5,24.1,2647,30.62,27.5,12.974,12,86.7,32.7
851.2,86,627.7,35.7,0.0,55.3,99,76,74.0,12,-0.8,33.8,0.998,14.0,25.1,0.4,85.3,24.9,2634,30.99,28.4,12.912,12,87.1,34.0
854.0,86,628.0,31.7,0.0,55.3,98,76,74.5,12,-0.8,33.8,0.998,15.3,24.7,-0.2,84.6,25.1,2676,31.76,25.0,13.040,12,89.4,26.7
856.8,86,629.8,29.4,0.0,55.4,98,76,74.3,12,-0.8,30.5,0.999,17.5,20.8,-0.8,80.4,21.2,2349,25.88,21.6,13.040,12,88.9,27.4
859.6,86,632.0,29.6,0.0,55.7,98,77,73.7,12,-0.8,29.8,1.002,14.5,22.8,-0.2,82.2,23.0,2506,28.24,24.0,12.965,12,88.2,29.1
862.4,86,632.0,31.0,0.0,55.7,99,78,72.6,12,-0.8,31.1,0.999,15.9,23.7,0.0,83.3,23.9,2660,30.39,26.4,12.918,12,87.3,31.5
865.2,86,632.0,31.9,0.0,55.7,99,79,72.2,12,-0.8,31.3,1.000,16.8,23.9,-0.4,83.5,23.9,2758,31.44,26.7,13.040,12,86.3,32.2
868.0,86,632.0,32.2,0.0,55.9,99,80,72.2,12,-0.8,30.8,1.002,16.5,23.9,-1.6,83.5,23.9,2724,31.22,26.3,13.040,12,86.6,32.2
870.8,86,633.1,32.5,2.0,56.1,99,81,72.2,12,-0.8,32.2,1.002,16.5,24.3,-1.0,82.9,24.2,2786,32.10,27.0,13.040,12,86.5,32.7
873.6,86,636.0,33.0,9.0,56.1,99,81,72.2,12,-0.8,28.5,0.999,17.9,22.3,-0.8,83.2,23.0,2618,30.15,25.3,13.040,12,87.0,31.6
876.4,86,635.8,30.2,0.0,55.7,98,80,72.2,12,-0.8,28.9,0.997,17.5,22.1,-0.4,83.3,22.4,2503,28.31,23.0,13.040,12,88.0,28.1
879.2,86,636.0,30.2,0.0,55.4,98,79,71.8,12,-0.8,30.0,0.999,16.7,23.1,-0.2,82.8,23.1,2630,29.68,24.7,13.034,12,86.7,30.2
882.0,86,636.0,30.2,3.6,55.3,98,78,70.8,12,-0.8,28.3,1.000,17.4,22.7,-0.7,81.9,23.1,2650,29.83,24.7,12.960,12,87.4,30.2
884.8,86,634.6,25.7,4.9,55.2,98,78,67.8,12,-0.9,23.1,0.995,20.0,19.2,0.0,78.8,19.6,2443,25.04,13.1,12.909,12,45.3,18.4
887.6,86,632.0,18.4,0.0,54.9,99,76,58.8,12,-2.3,23.5,0.996,17.1,21.5,0.5,83.3,22.8,2407,26.20,16.6,12.942,13,39.1,17.4
890.4,86,631.7,37.6,0.0,55.3,99,75,70.3,12,-1.4,33.2,0.998,15.3,24.8,0.2,86.6,26.2,2527,30.38,30.2,13.040,14,86.2,36.1
893.2,86,632.0,36.8,3.0,55.1,99,75,74.3,12,-0.8,35.9,0.998,15.1,26.6,-0.4,86.3,27.2,2736,33.36,34.5,13.040,12,84.6,36.1
896.0,86,632.0,34.3,6.2,55.0,99,74,71.6,12,-0.8,24.8,0.995,18.0,20.4,2.3,79.2,20.8,2261,25.19,26.8,12.942,12,87.2,32.9
898.8,86,632.0,29.4,7.0,55.3,98,73,73.7,12,-0.8,29.4,1.002,15.7,22.1,0.9,82.5,22.0,2381,26.70,22.4,12.880,12,89.1,29.3
901.6,86,631.4,28.2,5.2,55.3,98,73,73.2,12,-0.8,29.2,1.002,14.5,23.1,-0.3,85.0,23.2,2503,28.63,22.7,12.887,12,88.2,27.8
904.4,86,634.3,29.7,5.6,55.3,98,72,72.6,12,-0.8,30.3,0.999,14.6,23.4,-0.6,84.7,23.6,2513,29.15,24.7,13.040,12,87.9,29.6
907.2,86,636.0,32.3,4.0,55.2,98,71,72.3,12,-0.8,34.1,0.998,15.0,25.1,0.8,84.7,25.5,2661,31.03,27.7,12.987,12,87.1,32.4
910.0,86,636.0,33.3,0.1,54.9,98,71,72.9,12,-0.8,33.3,0.997,15.4,25.1,0.2,84.7,25.5,2662,31.22,28.6,12.922,12,86.7,34.0
912.8,86,635.9,28.2,0.8,54.5,98,71,71.3,12,-0.8,30.5,0.996,14.7,24.2,-0.7,85.2,24.7,2599,30.28,27.5,12.919,12,86.8,33.4
915.6,86,636.0,29.8,0.3,54.5,98,71,72.1,12,-0.8,29.3,0.996,14.3,22.8,-1.3,85.5,23.3,2473,28.82,25.5,13.040,12,87.5,30.6
918.4,86,636.0,30.1,0.0,54.5,98,70,73.1,12,-0.8,29.9,0.995,15.4,21.6,0.0,83.1,22.0,2311,24.70,19.3,13.040,12,51.8,22.7
921.2,86,636.0,27.9,1.5,54.5,98,70,73.2,12,-0.8,30.6,0.994,12.0,24.3,0.6,86.5,23.6,2377,27.09,21.7,13.050,12,57.6,21.1
924.0,86,635.8,20.8,10.5,54.5,98,68,45.5,12,-1.9,16.9,0.993,23.4,17.6,0.8,68.5,20.5,2266,25.56,23.1,13.054,12,83.7,24.8
926.8,86,627.3,22.1,3.8,54.5,98,68,56.2,12,-1.6,16.1,0.990,26.4,14.0,1.0,55.0,16.1,2080,20.87,17.4,13.040,12,69.8,22.0
929.6,86,626.2,21.9,0.0,54.5,98,69,65.9,12,-0.8,22.1,0.988,17.5,18.4,1.6,77.3,16.1,2099,19.32,14.9,13.041,12,25.2,20.3
932.4,87,624.0,21.0,0.0,54.5,99,70,65.9,12,-0.8,22.7,1.004,17.0,19.2,0.0,78.0,17.8,2136,21.52,16.7,13.040,12,0.0,20.4
935.2,87,623.7,22.7,0.0,54.1,99,71,65.9,12,-0.8,22.9,1.002,17.5,19.0,0.4,77.9,18.9,2176,23.39,18.8,13.040,12,0.0,23.1
938.0,87,621.5,22.5,0.0,54.1,99,72,65.6,12,-0.8,22.9,0.999,18.0,18.7,2.1,76.9,19.2,2212,23.57,18.8,13.040,12,0.0,22.4
940.8,87,620.0,22.5,0.0,54.1,99,72,65.3,12,-0.8,22.4,0.997,18.0,18.4,0.8,76.9,18.8,2174,23.16,18.3,13.040,12,41.3,22.6
943.6,87,620.0,22.9,0.0,54.1,98,71,66.7,12,-0.8,23.1,0.997,16.9,19.5,0.8,79.6,19.9,2193,23.87,19.4,13.070,12,77.2,23.6
946.4,87,619.6,25.5,0.8,54.1,98,70,68.6,12,-0.8,24.1,0.997,16.5,17.9,0.8,69.1,14.7,2179,20.91,18.7,13.120,12,85.0,25.4
949.2,87,613.2,18.4,4.4,54.1,98,69,59.9,12,-1.2,22.0,0.994,18.1,14.6,1.1,45.2,0.7,2073,4.65,0.4,13.120,12,0.0,4.7
952.0,87,605.2,11.4,5.5,54.1,98,67,40.0,11,-2.3,13.1,0.979,26.0,12.9,3.1,51.0,12.5,1986,10.53,3.2,13.120,12,6.5,6.6
954.8,87,599.4,9.5,0.0,54.1,98,65,28.2,11,-2.3,9.0,1.012,34.6,10.7,1.0,41.5,12.3,1936,12.68,6.5,13.120,12,15.6,9.7
957.6,87,595.9,12.9,0.0,54.1,98,62,29.4,11,-3.4,6.3,0.996,17.1,4.7,0.0,26.1,10.0,1862,10.82,7.6,13.102,12,21.3,12.2
960.4,87,590.4,11.6,0.0,54.1,98,60,34.2,11,-3.2,7.1,0.996,9.2,3.2,-0.4,21.4,8.5,1804,8.57,4.8,13.040,12,14.1,10.6
963.2,87,588.0,17.6,0.7,54.1,98,59,46.9,11,-2.1,12.3,1.012,30.4,11.4,-1.6,47.8,14.1,1824,20.29,20.0,13.040,12,63.9,20.0
966.0,87,588.7,26.6,3.2,54.1,98,60,73.7,11,-0.8,25.5,0.989,15.0,17.6,0.7,70.0,17.0,1996,20.84,18.9,13.040,12,82.2,24.3
968.8,87,592.0,21.6,14.0,53.7,98,62,69.0,11,-0.8,23.2,0.998,15.5,19.0,0.0,79.0,18.6,2085,21.66,17.8,13.040,11,68.1,21.7
971.6,87,592.0,20.1,4.2,53.7,98,63,65.8,11,-0.8,21.1,1.002,16.5,18.1,-1.0,77.8,18.6,2052,22.17,18.3,13.044,11,69.8,22.0
974.4,87,592.0,20.2,13.7,53.7,98,64,65.0,11,-0.8,20.7,1.002,17.3,17.4,0.8,75.7,17.6,2000,20.60,16.5,13.121,11,59.5,20.9
977.2,87,592.0,23.1,25.8,53.7,98,66,66.9,11,-0.8,23.5,1.006,14.5,20.0,0.0,79.3,19.5,2120,22.87,19.0,13.080,11,70.5,23.3
980.0,87,592.0,31.4,0.0,53.7,98,68,75.3,11,-0.8,29.3,1.006,13.6,22.4,-0.4,83.7,22.4,2346,26.64,23.2,13.063,11,89.3,28.4
982.8,87,595.6,32.6,0.0,53.4,98,69,74.3,11,-0.8,32.2,1.003,13.4,24.3,-0.8,86.3,24.7,2584,30.60,27.5,13.120,11,87.5,32.9
985.6,87,601.0,32.9,2.0,53.3,98,70,73.4,11,-0.8,32.6,1.003,14.1,24.3,-0.9,85.5,24.7,2650,31.46,27.5,13.120,11,85.8,32.9
988.4,87,604.0,32.9,2.2,53.3,98,71,72.9,11,-0.8,32.9,1.012,14.5,24.3,-1.6,85.5,24.7,2648,30.94,27.5,13.120,10,86.4,32.9
991.2,87,604.8,33.0,0.0,53.3,98,71,72.9,10,-0.8,32.9,1.002,15.3,24.3,0.1,85.0,24.7,2657,31.15,27.5,13.083,10,86.5,33.0
994.0,87,607.9,33.3,0.0,53.3,98,72,72.9,10,-0.8,31.9,1.005,15.5,24.1,0.4,84.5,24.5,2652,31.09,26.2,13.061,10,86.7,32.0
996.8,87,608.0,29.2,0.0,53.3,98,72,73.4,10,-0.8,29.8,1.007,14.9,23.4,-0.5,84.5,23.9,2602,30.33,23.1,13.114,10,88.2,25.5
999.6,87,610.3,28.0,0.0,53.3,98,72,70.8,10,-0.8,26.5,1.006,15.0,21.8,-1.2,84.3,22.4,2471,28.64,23.5,13.040,10,87.7,27.8
1002.4,87,612.0,27.6,1.2,53.2,98,72,66.6,10,-0.8,22.6,0.996,19.0,18.4,1.6,77.6,18.8,2186,23.21,20.6,13.114,10,84.7,26.0
1005.2,87,612.0,26.5,4.0,52.9,98,71,71.4,10,-0.8,27.8,1.010,15.3,21.2,1.1,82.9,21.2,2307,25.81,21.4,13.141,10,84.5,25.7
1008.0,87,611.8,29.0,0.0,52.5,98,71,73.1,10,-0.8,28.5,1.006,14.3,22.4,0.4,85.5,22.7,2428,28.32,23.9,13.101,10,87.8,29.0
1010.8,87,612.0,29.0,1.1,52.3,98,71,73.3,10,-0.8,29.0,1.002,14.6,22.4,0.0,85.0,22.7,2477,28.78,23.9,13.040,10,87.8,29.0
1013.6,87,613.9,28.8,2.1,52.1,98,70,72.9,10,-0.8,29.0,1.003,15.0,22.4,0.0,84.7,22.7,2486,28.55,23.3,13.040,10,87.8,28.7
1016.4,87,616.0,29.0,2.8,51.8,98,70,72.9,10,-0.8,29.0,0.999,14.5,22.7,0.0,85.8,23.0,2471,28.63,23.5,13.040,10,87.7,29.1
1019.2,87,615.9,30.6,4.2,51.4,98,68,72.9,10,-0.8,30.1,0.998,15.3,22.9,0.0,86.1,23.3,2480,28.73,23.9,13.022,10,87.5,29.8
1022.0,87,618.6,29.9,4.2,51.4,98,68,73.3,10,-0.8,30.1,0.998,15.3,23.1,-0.1,86.0,23.5,2508,28.78,23.9,12.960,11,87.8,29.4
1024.8,87,620.0,29.4,3.2,51.3,98,67,73.7,10,-0.8,29.4,0.999,13.5,23.1,-0.8,86.3,23.1,2473,28.28,22.7,13.008,11,88.0,29.0
1027.6,87,619.9,29.4,0.0,51.0,97,67,73.7,10,-0.8,30.2,0.999,14.1,23.6,-0.4,85.9,23.6,2501,28.71,23.8,13.019,11,88.1,29.0
1030.4,87,622.8,31.0,0.0,51.0,98,66,73.0,10,-0.8,31.0,0.999,14.4,24.2,0.2,85.6,24.5,2543,29.46,26.4,12.960,11,87.5,31.8
1033.2,87,625.7,33.6,0.0,51.1,98,66,72.8,10,-0.8,32.7,0.998,14.0,25.1,0.8,86.3,25.9,2599,30.85,31.0,13.041,11,87.0,34.5
1036.0,87,628.0,36.3,0.1,51.4,98,66,75.3,10,-0.8,36.9,1.000,13.6,26.5,0.3,87.0,26.6,2600,30.93,31.3,13.040,11,86.7,36.6
1038.8,87,627.8,33.7,3.5,51.4,98,66,73.7,10,-0.8,35.0,1.001,13.7,26.4,0.0,87.0,26.7,2584,30.63,31.1,13.053,11,86.8,36.8
1041.6,87,630.6,33.9,3.5,51.6,98,66,73.5,10,-0.8,33.8,1.000,13.9,25.6,0.1,86.4,25.9,2549,29.79,28.6,13.120,11,87.4,34.5
1044.4,87,632.0,34.2,2.4,51.8,97,66,74.5,10,-0.8,34.1,0.999,13.5,25.9,0.8,86.7,25.9,2523,29.76,28.9,13.068,11,87.5,34.3
1047.2,87,632.5,34.6,0.0,51.8,98,65,74.5,10,-0.8,34.5,1.001,12.8,25.9,-0.2,87.2,25.9,2531,29.94,29.3,13.040,11,59.1,34.5
1050.0,87,635.8,35.3,0.0,51.8,98,65,75.1,10,-0.8,34.7,1.000,12.5,26.1,-1.1,87.5,26.2,2533,30.12,29.9,13.028,11,0.0,35.3
1052.8,87,636.0,36.1,0.0,51.8,98,65,75.7,10,-0.8,35.5,1.000,12.5,26.5,-1.6,87.7,26.8,2526,30.21,30.6,12.960,11,0.0,35.7
1055.6,87,636.0,37.4,15.2,51.6,98,64,75.6,10,-0.8,37.1,1.001,12.6,27.2,-1.5,88.6,27.8,2537,30.25,32.2,13.024,11,0.0,37.0
1058.4,87,637.2,39.1,27.8,51.3,97,63,74.6,10,-0.8,39.2,1.000,13.5,28.2,0.0,88.6,28.1,2642,32.00,34.2,13.040,11,44.4,39.2
1061.2,87,640.3,41.2,5.2,51.0,97,63,75.3,10,-0.8,41.6,0.998,14.2,28.2,0.0,88.1,28.6,2734,33.49,35.8,13.040,11,85.8,41.1
1064.0,87,643.6,42.0,6.5,51.3,97,64,75.8,10,-0.8,41.6,0.998,14.7,28.4,0.0,87.7,29.0,2800,34.40,36.3,13.040,11,85.5,42.0
1066.8,87,644.0,39.1,4.0,51.4,97,65,74.4,10,-0.8,39.5,0.998,15.4,28.0,0.0,87.2,28.8,2837,34.72,35.3,13.040,11,84.6,40.9
1069.6,87,644.0,34.6,0.6,51.4,97,65,70.1,10,-0.8,33.7,0.997,18.0,23.1,0.0,81.2,22.0,2706,30.26,28.2,13.040,11,86.5,35.2
1072.4,87,643.6,29.4,0.3,51.4,97,67,62.0,10,-0.8,23.7,0.998,17.7,19.7,-1.0,79.4,20.0,2360,25.21,21.4,13.040,11,82.7,27.6
1075.2,87,639.6,22.7,30.8,51.7,97,69,65.5,10,-0.8,22.0,0.997,17.7,17.4,-0.7,75.4,17.6,2095,21.06,17.2,13.040,11,67.4,22.0
1078.0,87,637.8,16.8,22.2,52.0,97,71,56.1,10,-1.3,19.7,0.998,16.8,14.6,0.7,67.1,15.3,2150,18.72,13.3,13.040,11,42.7,18.4
1080.8,87,632.8,10.5,10.8,52.2,97,72,34.3,10,-2.3,11.8,1.002,10.5,0.0,0.0,16.9,0.0,2185,9.85,5.8,12.956,11,25.4,13.2
1083.6,87,623.9,7.1,0.0,52.5,98,75,17.3,10,-3.9,8.6,1.009,24.5,3.2,2.3,18.5,2.5,2217,5.79,0.7,12.936,11,3.3,5.8
1086.4,87,615.7,5.8,0.0,52.7,98,75,14.1,10,-3.9,6.3,0.632,23.5,4.7,3.6,19.0,4.9,2264,6.46,1.6,13.120,11,0.0,5.1
1089.2,87,601.1,5.1,0.0,53.0,98,76,11.0,10,-3.9,5.1,0.000,-9.5,0.0,0.0,13.3,0.0,2274,4.61,0.4,12.940,11,0.0,5.1
1092.0,87,584.5,5.1,0.0,53.4,98,77,11.0,10,-3.9,5.1,0.000,-9.0,0.0,0.0,13.3,0.0,2291,4.59,0.4,13.000,11,0.0,5.1
1094.8,86,572.0,5.1,0.0,54.1,98,77,11.0,10,-3.9,5.1,0.000,-9.0,0.0,0.0,13.3,0.0,2291,4.56,0.4,13.120,11,0.0,5.1
1097.6,86,555.1,5.1,0.0,54.6,98,76,11.0,10,-3.9,5.1,0.000,-9.0,0.0,0.0,13.3,0.0,2275,4.53,0.4,13.120,11,0.0,5.1
1100.4,85,538.4,5.1,0.0,55.2,98,75,11.0,10,-3.9,5.1,0.000,-9.1,0.0,0.0,13.3,0.0,2275,4.60,0.4,12.999,11,0.0,5.1
1103.2,85,523.7,5.0,0.0,55.7,98,72,11.0,10,-3.9,5.1,0.000,-10.0,0.0,0.0,12.9,0.0,2231,4.45,0.4,13.002,11,0.0,4.9
1106.0,85,511.4,4.7,0.0,55.7,98,68,11.0,10,-3.9,5.1,0.000,-10.0,0.0,0.0,12.9,0.0,2224,4.39,0.4,13.040,12,0.0,4.8
1108.8,85,491.7,5.0,0.0,55.7,98,68,11.5,10,-3.9,5.1,0.000,-9.4,0.0,0.0,12.9,0.0,2262,4.47,0.4,13.040,12,0.0,5.1
1111.6,85,481.5,5.1,0.0,55.9,99,67,11.5,10,-3.9,5.2,0.000,-8.3,0.0,0.0,13.0,0.0,2344,4.68,0.4,13.040,12,0.0,5.1
1114.4,85,468.7,5.3,0.0,56.1,99,67,11.2,10,-3.9,5.5,0.000,-7.5,0.0,0.0,13.7,0.0,2411,4.92,0.4,13.040,12,0.0,5.4
1117.2,85,456.6,5.5,0.0,56.1,99,68,11.8,10,-3.9,5.5,0.000,-6.5,0.0,0.0,13.4,0.0,2404,4.90,0.4,13.040,12,0.0,5.3
1120.0,85,444.0,5.5,0.0,56.1,99,68,11.8,10,-3.9,5.5,0.000,-7.1,0.0,0.0,13.3,0.0,2405,4.88,0.4,13.040,12,0.0,5.2
1122.8,85,432.3,5.2,0.0,55.8,99,68,11.8,10,-3.9,5.5,0.000,-7.3,0.0,0.0,13.3,0.0,2409,4.88,0.4,13.040,12,0.0,5.5
1125.6,84,419.3,5.3,0.0,55.7,99,68,11.8,10,-3.9,5.5,0.000,-7.1,0.0,0.0,13.3,0.0,2400,4.85,0.4,13.040,12,0.0,5.5
1128.4,84,406.8,5.5,0.0,55.8,99,68,11.8,10,-3.9,5.5,0.000,-8.0,0.0,0.0,14.1,0.0,2363,5.00,0.4,13.040,12,0.0,5.5
1131.2,84,395.2,5.5,0.0,56.1,99,68,11.8,10,-3.9,5.1,0.000,-8.3,0.0,0.0,13.5,0.0,2328,4.88,0.4,13.040,12,0.0,5.4
1134.0,84,379.7,5.2,0.0,56.4,99,68,11.4,10,-3.9,5.1,0.000,-8.7,0.0,0.0,12.9,0.0,2304,4.63,0.4,13.040,12,0.0,5.1
1136.8,84,375.9,5.1,0.0,56.5,99,67,11.0,10,-3.9,5.1,0.000,-9.0,0.0,0.0,12.9,0.0,2325,4.67,0.4,13.102,12,0.0,5.1
1139.6,84,368.1,5.1,0.0,56.6,99,66,11.1,10,-3.9,5.1,0.000,-9.0,0.0,0.0,12.5,0.0,2278,4.55,0.4,13.074,12,0.0,3.4
1142.4,84,351.6,5.1,0.0,56.9,99,66,11.8,10,-3.9,5.1,0.000,-8.5,0.0,0.0,12.7,0.0,2303,4.59,0.4,13.040,12,0.0,0.0
1145.2,84,347.2,5.1,0.0,56.9,99,66,11.6,10,-3.9,5.2,0.000,-8.0,0.0,0.0,12.9,0.0,2374,4.78,0.4,13.041,12,0.0,3.2
1148.0,84,337.7,5.1,0.0,56.9,99,67,11.0,10,-3.9,5.5,0.000,-7.5,0.0,0.0,12.9,0.0,2375,4.82,0.4,13.076,12,0.0,5.4
1150.8,83,327.9,5.1,0.0,56.9,100,65,11.0,10,-3.9,5.2,0.000,-7.8,0.0,0.0,12.9,0.0,2362,4.82,0.4,13.103,12,0.0,5.1
1153.6,83,319.3,5.1,0.0,56.9,100,64,11.3,10,-3.9,5.1,0.000,-8.1,0.0,0.0,12.9,0.0,2336,4.74,0.4,13.040,12,0.0,5.1
1156.4,83,310.6,5.1,0.0,56.9,100,63,11.8,10,-3.9,5.1,0.001,-8.5,0.0,0.0,12.9,0.0,2323,4.74,0.4,13.040,12,0.0,5.1
1159.2,83,304.0,5.1,0.0,56.9,100,62,11.2,10,-3.9,5.4,0.000,-8.8,0.0,0.0,13.5,0.0,2315,4.84,0.4,13.061,12,0.0,5.2
1162.0,83,294.5,5.7,0.0,56.9,100,62,12.7,10,-3.9,5.9,0.000,-8.5,0.0,0.0,14.8,0.0,2288,5.12,0.4,13.118,12,0.0,5.5
1164.8,83,285.4,5.7,0.0,57.1,100,60,14.4,10,-3.9,6.1,0.232,-1.1,0.5,0.2,17.0,0.0,2237,5.78,0.4,13.079,12,0.0,5.8
1167.6,83,278.8,5.4,0.0,57.3,100,57,14.9,10,-3.9,5.5,1.119,34.0,3.9,3.1,20.0,0.3,1860,5.19,0.4,13.057,12,0.0,5.5
1170.4,83,275.4,5.1,0.0,57.3,100,56,14.9,10,-3.9,5.2,0.317,5.0,1.4,1.2,18.3,0.2,1688,4.63,0.4,13.040,12,0.0,5.0
1173.2,83,267.8,4.7,0.0,57.0,100,55,15.4,10,-3.9,5.1,0.432,11.0,1.7,4.7,17.8,1.4,1659,4.47,0.5,13.026,12,0.0,4.7
1176.0,83,270.4,4.7,0.0,56.9,100,55,15.0,10,-3.9,5.1,0.919,38.4,4.3,10.3,19.5,5.0,1649,5.28,1.6,12.880,12,6.4,5.4
1178.8,83,273.8,4.5,0.0,56.9,100,54,14.3,10,-3.9,5.1,1.010,38.0,4.3,-2.3,18.8,3.9,1637,4.76,1.3,13.001,12,3.1,5.0
1181.6,83,276.0,4.7,0.0,56.9,100,53,14.9,10,-3.9,5.1,0.979,38.5,4.3,0.9,19.3,4.2,1622,4.79,1.2,13.040,12,2.9,5.0
1184.4,83,275.9,6.3,0.0,56.9,100,53,22.5,10,-2.9,6.9,0.997,39.0,6.4,0.2,24.7,5.9,1639,5.75,1.8,13.019,12,6.7,5.6
1187.2,83,281.0,8.6,0.0,56.9,100,54,31.8,10,-2.3,9.2,1.009,37.6,9.3,-2.6,34.7,9.1,1701,8.14,4.7,12.880,12,13.3,9.0
1190.0,83,288.7,10.5,0.0,56.8,100,55,40.8,10,-2.3,11.5,0.996,28.5,11.0,0.8,45.5,11.0,1749,10.38,5.8,13.041,12,13.1,9.0
1192.8,83,298.2,11.3,0.0,56.5,100,56,44.7,10,-2.3,12.5,0.997,25.2,12.1,1.3,52.9,11.9,1736,12.37,7.6,13.085,12,17.2,10.3
1195.6,83,307.9,12.9,0.0,56.1,100,57,47.6,10,-2.3,12.7,0.997,24.0,12.4,1.9,51.4,8.9,1721,10.64,6.9,13.057,12,20.4,11.8
1198.4,83,310.7,7.3,0.0,56.3,100,56,30.1,10,-3.0,9.8,0.653,14.6,9.2,1.8,39.1,2.6,1704,4.11,0.4,13.120,12,0.0,4.3
1201.2,83,308.5,4.8,0.0,56.5,100,56,13.7,10,-3.9,5.2,0.000,-9.4,0.0,0.0,18.8,0.0,1650,4.83,0.4,13.064,12,0.0,5.0
1204.0,83,301.6,5.6,0.7,56.5,100,55,17.3,10,-3.9,5.5,0.000,-7.5,0.0,0.0,19.9,0.0,1642,4.99,0.4,13.040,12,0.0,5.5
1206.8,83,291.9,6.3,7.8,56.5,100,55,19.4,10,-3.9,5.3,0.491,14.0,1.4,5.8,19.2,1.3,1654,4.97,0.7,13.040,12,0.9,5.6
1209.6,83,294.6,5.6,3.4,56.3,100,56,17.3,10,-3.9,5.0,0.637,28.0,2.6,12.2,17.0,3.2,1688,4.67,1.6,13.040,12,8.2,7.1
1212.4,83,292.9,4.8,0.0,55.9,100,56,13.2,10,-3.9,4.7,0.000,-12.5,0.0,0.0,14.1,0.0,1711,3.71,0.8,13.089,12,3.7,5.6
1215.2,83,288.3,4.5,0.0,55.3,100,53,12.5,10,-3.9,4.3,0.001,-12.2,0.0,0.0,14.5,2.2,1682,4.50,2.0,13.094,12,7.2,6.8
1218.0,83,291.8,16.1,14.4,55.0,100,53,26.8,10,-3.2,5.4,0.358,-2.9,0.0,0.6,15.7,3.5,1638,5.27,4.5,13.040,12,27.8,14.9
1220.8,83,294.1,11.7,12.0,54.6,100,53,37.7,10,-2.3,7.4,1.007,19.0,0.4,2.3,18.8,0.0,1575,3.84,0.4,13.040,12,8.0,7.7
1223.6,83,298.4,7.0,10.2,54.1,100,53,31.3,10,-2.3,9.4,0.979,27.0,12.9,-0.3,49.7,10.2,1629,10.77,6.0,12.993,12,12.6,6.3
1226.4,84,303.6,7.6,40.4,54.1,100,55,30.6,10,-2.3,5.8,0.992,2.2,5.1,-0.3,34.7,6.5,1638,9.38,6.0,12.987,12,19.1,7.8
1229.2,84,299.7,20.4,45.4,54.1,100,55,54.9,10,-1.6,14.3,1.003,-4.9,6.6,-0.2,33.0,4.8,1706,6.88,1.4,13.040,12,0.0,4.7
1232.0,84,313.0,23.3,32.0,54.0,100,56,75.6,10,-0.8,26.5,1.013,8.0,22.0,-0.8,88.6,22.4,2099,25.93,23.9,13.040,12,54.7,18.6
1234.8,84,336.0,28.4,2.7,53.7,100,60,76.9,10,-0.8,28.6,1.002,10.5,22.5,-1.3,89.1,22.8,2269,27.54,23.9,13.040,12,88.3,28.0
1237.6,84,363.8,26.3,7.0,53.7,100,63,74.7,10,-0.8,27.3,0.998,12.2,22.0,-0.3,88.0,22.6,2370,28.45,23.6,13.040,11,87.9,27.5
1240.4,85,377.1,26.8,3.1,53.5,100,66,74.4,10,-0.8,26.4,0.998,13.0,21.1,1.5,85.1,21.6,2296,26.81,22.0,13.040,11,89.4,27.1
1243.2,85,395.7,26.9,1.4,53.1,100,68,74.8,10,-0.8,26.6,1.005,13.0,20.8,0.8,82.7,21.2,2249,26.22,21.4,13.040,11,89.6,26.7
1246.0,86,414.7,26.6,4.4,52.5,100,71,72.9,10,-0.8,26.3,1.000,13.5,21.1,0.2,84.3,21.4,2301,26.98,21.6,13.040,11,89.7,26.3
1248.8,87,427.9,25.9,6.0,52.2,100,72,72.4,10,-0.8,24.3,0.999,16.0,19.8,0.8,81.0,20.0,2300,25.98,19.2,13.058,11,77.3,24.1
1251.6,87,439.7,17.6,14.2,52.4,100,73,58.3,10,-1.5,19.8,0.996,20.4,17.0,1.8,70.9,16.4,2231,20.76,10.7,13.120,11,17.6,10.2
1254.4,87,444.0,10.1,10.9,52.5,100,73,36.5,10,-2.6,13.5,0.890,23.5,13.4,2.3,54.1,11.8,2200,7.59,2.7,13.041,11,6.6,6.9
1257.2,87,443.3,5.1,3.6,52.6,100,72,11.0,10,-3.9,4.7,0.001,-11.5,0.4,0.0,25.7,7.5,2147,6.59,2.6,12.970,11,4.5,6.0
